Actual,Predicted,Error
665.4066666666665,768.9416723517318,-103.53500568506524
720.5933333333335,829.0530090541943,-108.45967572086079
555.2466666666666,648.903457821842,-93.65679115517548
555.06,648.4791429488819,-93.41914294888193
538.2866666666665,630.2049625603296,-91.91829589366307
501.3866666666667,590.1096070032193,-88.72294033655254
544.44,636.8738517521565,-92.43385175215644
509.47333333333336,599.0152344956243,-89.54190116229097
516.0066666666665,605.9007181219106,-89.89405145524404
555.5533333333333,648.9804611003564,-93.42712776702308
527.6466666666666,618.578730966391,-90.9320642997244
533.9733333333334,625.7174679241215,-91.74413459078812
554.9933333333332,648.6532483019189,-93.65991496858567
425.82666666666665,507.31855964652976,-81.49189297986311
548.8133333333333,641.6495645272817,-92.83623119394838
554.2133333333334,647.5361665616831,-93.32283322834974
527.6266666666667,618.5378957960293,-90.9112291293626
562.22,656.2531041690736,-94.03310416907357
551.0466666666667,644.3103063576834,-93.26363969101669
522.4266666666665,613.0974102782907,-90.67074361162418
500.92,589.5996257800562,-88.67962578005614
547.44,640.2822763688478,-92.8422763688477
539.88,631.8999436713663,-92.01994367136626
543.3866666666667,635.7659579854837,-92.37929131881708
360.16666666666663,436.8285915306393,-76.66192486397267
341.5066666666667,416.27546744064443,-74.76880077397772
340.02,414.58610050097093,-74.56610050097095
318.22,391.3525730783403,-73.13257307834027
358.06428571428563,433.98906950818855,-75.92478379390292
342.2866666666667,417.10550454700467,-74.81883788033798
340.4333333333333,414.9492552598923,-74.51592192655903
356.4866666666667,432.58000956753074,-76.09334290086406
354.20714285714286,429.76623243055485,-75.559089573412
325.6266666666667,399.28147633431206,-73.65480966764534
364.4933333333333,441.52164597516975,-77.02831264183646
268.94,337.92459351136125,-68.98459351136125
326.03333333333336,399.50242945742264,-73.46909612408928
352.46000000000004,428.1242605791394,-75.66426057913935
359.87142857142845,435.89404363319335,-76.0226150617649
362.5,439.16364641119094,-76.66364641119094
335.58000000000004,410.16782970206776,-74.58782970206772
345.67333333333335,420.9099381252802,-75.23660479194683
341.0066666666666,415.63062751305966,-74.62396084639306
345.6066666666667,420.80646792452023,-75.19980125785355
349.29285714285714,424.53497082442556,-75.24211368156841
323.58666666666664,396.84351787786875,-73.2568512112021
157.82142857142856,217.29232027737768,-59.47089170594913
159.75333333333336,219.05554191022398,-59.30220857689062
158.65333333333334,217.78511653550072,-59.131783202167384
133.24666666666664,190.73804877396748,-57.491382107300836
181.74,242.81402509382656,-61.07402509382655
172.0266666666667,232.57754828916887,-60.550881622502175
168.6266666666667,228.69543671537554,-60.06877004870884
156.59285714285716,215.71081273927368,-59.11795559641652
178.7533333333333,239.61917693301606,-60.86584359968276
149.21428571428575,207.8985506150545,-58.68426490076874
161.82857142857142,221.55917578341797,-59.73060435484655
111.63333333333333,167.560349888489,-55.92701655515566
147.55714285714288,205.89292877144595,-58.335785914303074
168.56,228.63125819309644,-60.07125819309644
185.68666666666664,247.14246307404886,-61.45579640738222
157.40714285714284,216.52460497730056,-59.11746212015771
148.7,207.40957253679863,-58.709572536798646
174.36,235.0609703952934,-60.70097039529338
173.40666666666667,234.01474845784574,-60.608081791179075
158.73333333333332,217.86893369897757,-59.13560036564425
176.90666666666664,237.65557115618606,-60.74890448951942
150.72857142857143,209.30511551723473,-58.5765440886633
89.6857142857143,143.25140563627912,-53.56569135056482
75.28461538461539,127.37800229268427,-52.09338690806888
75.88461538461537,128.0477036107359,-52.163088226120536
70.9,122.89235743634254,-51.99235743634253
87.85714285714285,140.92779468893826,-53.070651831795416
74.57857142857142,126.8312211709225,-52.25264974235108
73.16428571428571,125.06164261785852,-51.89735690357281
87.82857142857142,140.97740720156852,-53.1488357729971
86.85714285714285,139.87080753645122,-53.01366467930838
79.20000000000002,131.89440113045148,-52.69440113045147
94.05,147.94433451637818,-53.89433451637818
61.978571428571435,113.1560125916611,-51.17744116308966
78.19285714285714,130.55084910789904,-52.357991965041904
79.36153846153846,131.8141323622591,-52.45259390072064
91.94285714285715,145.38961398501192,-53.44675684215477
88.57142857142857,141.77593503542215,-53.20450646399358
80.06428571428572,132.85129157559777,-52.78700586131205
75.7357142857143,128.04781975499915,-52.31210546928486
75.79285714285713,128.05685388315774,-52.26399674030061
77.3846153846154,129.58205330792757,-52.197437923312165
84.05000000000001,136.83120817244495,-52.781208172444934
76.1142857142857,128.3165030366066,-52.202217322320905
33.55,81.87083397996895,-48.32083397996895
36.55,84.9002464323176,-48.350246432317604
36.025000000000006,84.3498763879559,-48.3248763879559
15.862500000000004,62.328413265728614,-46.46591326572861
33.95,82.05658612117165,-48.106586121171645
34.849999999999994,83.2750711854398,-48.425071185439805
35.337500000000006,83.57728389225656,-48.239783892256554
34.675,82.8595679020184,-48.1845679020184
33.2625,81.30592673918605,-48.043426739186046
34.50000000000001,82.91427019178829,-48.41427019178828
33.0125,81.29006560610128,-48.27756560610128
25.9125,73.46775482531183,-47.55525482531183
36.0875,84.41110966719032,-48.32360966719032
36.4625,84.81458299963793,-48.352082999637936
32.8875,80.90795002991646,-48.02045002991646
34.7125,82.89899674370446,-48.18649674370446
34.525000000000006,82.92559742665978,-48.40059742665977
34.8625,83.25123916537314,-48.38873916537314
2.162500000000001,47.162722802431176,-45.000222802431175
36.2375,84.54017945127785,-48.302679451277854
35.1,83.31361580003858,-48.213615800038575
35.4375,83.71775788354472,-48.28025788354472
84.81428571428572,137.87508555067058,-53.06079983638486
85.30714285714285,138.16109852693617,-52.85395566979332
83.3142857142857,136.0221713128052,-52.707885598519496
78.9357142857143,131.4427531169516,-52.507038831237296
83.20000000000002,135.87869341281456,-52.67869341281454
79.79285714285713,132.375218457076,-52.58236131421886
80.35000000000002,132.76685506611653,-52.41685506611651
85.70714285714284,138.59177531536233,-52.884632458219485
81.61428571428571,134.15966987358738,-52.54538415930166
82.45,135.33044521245083,-52.88044521245082
84.67142857142858,137.71284936441307,-53.041420792984496
67.83571428571429,119.3243199002296,-51.48860561451531
86.35714285714286,139.29858985510424,-52.94144699796138
85.9285714285714,138.8478375024086,-52.91926607383719
82.22857142857143,134.8004666584676,-52.57189522989617
87.84285714285711,140.92745718881346,-53.08460004595635
85.89285714285715,139.07252278403254,-53.17966564117539
81.56428571428572,134.3071302455391,-52.74284453125338
0.0,44.69494133957528,-44.69494133957528
85.8,138.67047426993196,-52.87047426993196
83.45714285714284,136.150215270406,-52.69307241326315
83.89285714285715,136.66090727428085,-52.76805013142369
39.22666666666666,88.18704714125482,-48.96038047458816
37.74666666666668,86.29968989892214,-48.55302323225546
36.953333333333326,85.44837945226908,-48.495046118935754
35.82666666666667,84.41165768984132,-48.58499102317465
38.6,87.23729343598146,-48.637293435981455
35.47333333333333,84.0327017433718,-48.55936841003847
35.42000000000001,83.75872764062353,-48.338727640623524
39.57333333333333,88.29238794741781,-48.71905461408448
37.62666666666666,86.18747103159578,-48.56080436492912
37.00666666666666,85.75559433107432,-48.74892766440766
40.02000000000001,89.0516452880108,-49.03164528801079
31.0,79.11131097451016,-48.11131097451016
37.09333333333333,85.57172784501662,-48.4783945116833
38.67333333333334,87.30959500773491,-48.636261674401574
38.900000000000006,87.58110146185189,-48.68110146185188
39.993333333333325,88.78191667812419,-48.788583344790865
37.746666666666655,86.57035382371296,-48.82368715704631
36.813333333333325,85.49328225851997,-48.67994892518664
0.0,44.872995943923115,-44.872995943923115
38.48666666666667,87.10885954218034,-48.62219287551367
38.17999999999999,86.77371062035886,-48.59371062035886
36.86666666666667,85.370262147553,-48.50359548088634
21.29333333333333,68.4759903365071,-47.182657003173766
21.71333333333333,68.7194086061084,-47.00607527277507
20.98,67.9036041501295,-46.92360415012949
20.12,67.14390747509,-47.02390747509
20.633333333333333,67.51202799389179,-46.87869466055846
19.866666666666667,66.89280152659884,-47.02613485993218
20.113333333333337,66.95264198619552,-46.83930865286218
21.42666666666667,68.36824318968951,-46.94157652302284
20.053333333333327,66.85285816848119,-46.799524835147864
20.94,68.11138630564025,-47.171386305640254
20.933333333333334,68.11183433685633,-47.178501003522996
17.526666666666667,64.31529849348877,-46.7886318268221
21.88,68.90766615328496,-47.02766615328497
21.85333333333333,68.84857236641409,-46.99523903308076
20.58,67.4438895547174,-46.8638895547174
22.35333333333333,69.39045539659216,-47.03712206325883
21.666666666666664,68.90483110863468,-47.23816444196802
20.553333333333335,67.62890103137744,-47.075567698044104
19.053333333333327,65.90967754813812,-46.85634421480479
22.01333333333333,69.0171817247153,-47.00384839138197
20.953333333333333,67.8723519774085,-46.919018644075166
21.2,68.1664074600605,-46.966407460060495
5.973333333333333,51.61817026948597,-45.64483693615264
6.66,52.13859629016349,-45.478596290163495
6.406666666666665,51.89810122240678,-45.49143455574011
6.226666666666667,51.85576910364745,-45.62910243698078
6.413333333333334,51.854551733118285,-45.44121839978495
6.06,51.68991151194564,-45.629911511945636
6.160000000000001,51.57927606153805,-45.41927606153805
6.613333333333332,52.08573251089055,-45.47239917755722
5.16,50.47802775321463,-45.318027753214636
6.34,52.02065929196493,-45.68065929196493
6.686666666666667,52.41884168362151,-45.73217501695484
4.966666666666666,50.50452554841962,-45.53785888175295
6.32,51.758647034157605,-45.438647034157604
7.226666666666669,52.77202971924393,-45.545363052577265
7.18,52.71684846689263,-45.53684846689263
6.920000000000001,52.41897316536014,-45.49897316536014
6.573333333333332,52.28849893296609,-45.71516559963276
6.413333333333333,52.07086442842325,-45.657531095089915
5.286666666666665,50.77071079884291,-45.48404413217625
7.78,53.35969852941702,-45.579698529417016
7.08,52.58420667144114,-45.50420667144114
6.326666666666665,51.80577528034868,-45.479108613682016
0.0,45.043705445603905,-45.043705445603905
0.0,44.797076552822034,-44.797076552822034
0.0,44.81934592617557,-44.81934592617557
0.0,45.011406048253775,-45.011406048253775
0.0,44.78999813970421,-44.78999813970421
0.0,45.02311654980889,-45.02311654980889
0.0,44.80595272559174,-44.80595272559174
0.0,44.79390659799071,-44.79390659799071
0.0,44.79849904613218,-44.79849904613218
0.0,45.04846010764243,-45.04846010764243
0.0,45.04888733528412,-45.04888733528412
0.0,45.03095793844119,-45.03095793844119
0.0,44.800642618127426,-44.800642618127426
0.0,44.791239188435895,-44.791239188435895
0.0,44.799977734180175,-44.799977734180175
0.0,44.79331188654106,-44.79331188654106
0.0,45.046404984394314,-45.046404984394314
0.0,44.99923252080623,-44.99923252080623
0.0,44.949140792752075,-44.949140792752075
0.0,44.79650642713409,-44.79650642713409
0.0,44.7952102075439,-44.7952102075439
0.0,44.826466576461655,-44.826466576461655
0.0,45.04519009175482,-45.04519009175482
0.0,44.79856119897289,-44.79856119897289
0.0,44.82083057232643,-44.82083057232643
0.0,45.01289069440463,-45.01289069440463
0.0,44.79148278585512,-44.79148278585512
0.0,45.024601195959804,-45.024601195959804
0.0,44.80743737174265,-44.80743737174265
0.0,44.795391244141626,-44.795391244141626
0.0,44.799983692283035,-44.799983692283035
0.0,45.04994475379334,-45.04994475379334
0.0,45.050371981435035,-45.050371981435035
0.0,45.03244258459205,-45.03244258459205
0.0,44.80212726427834,-44.80212726427834
0.0,44.79272383458675,-44.79272383458675
0.0,44.80146238033109,-44.80146238033109
0.0,44.79479653269192,-44.79479653269192
0.0,45.04788963054523,-45.04788963054523
0.0,45.000717166957145,-45.000717166957145
0.0,44.95062543890293,-44.95062543890293
0.0,44.797991073285004,-44.797991073285004
0.0,44.79669485369482,-44.79669485369482
0.0,44.82795122261251,-44.82795122261251
0.0,45.0337800824326,-45.0337800824326
0.0,44.78715118965067,-44.78715118965067
0.0,44.80942056300421,-44.80942056300421
0.0,45.00148068508241,-45.00148068508241
0.0,44.780072776532904,-44.780072776532904
0.0,45.013191186637584,-45.013191186637584
0.0,44.79602736242043,-44.79602736242043
0.0,44.78398123481935,-44.78398123481935
0.0,44.788573682960816,-44.788573682960816
0.0,45.038534744471065,-45.038534744471065
0.0,45.03896197211276,-45.03896197211276
0.0,45.02103257526983,-45.02103257526983
0.0,44.79071725495612,-44.79071725495612
0.0,44.78131382526453,-44.78131382526453
0.0,44.79005237100887,-44.79005237100887
0.0,44.7833865233697,-44.7833865233697
0.0,45.03647962122301,-45.03647962122301
0.0,44.989307157634926,-44.989307157634926
0.0,44.93921542958071,-44.93921542958071
0.0,44.786581063962785,-44.786581063962785
0.0,44.7852848443726,-44.7852848443726
0.0,44.81654121329029,-44.81654121329029
1.5266666666666666,46.66835158060104,-45.14168491393438
3.2933333333333334,48.38202228974876,-45.088688956415425
2.373333333333333,47.374430701383744,-45.00109736805041
0.0,44.95273952882292,-44.95273952882292
1.828571428571428,46.74795844406805,-44.91938701549662
0.0,44.96445003037809,-44.96445003037809
2.306666666666666,47.29711423544194,-44.990447568775274
0.9933333333333332,45.836140759725765,-44.84280742639243
1.8428571428571432,46.771679175581255,-44.92882203272411
0.5133333333333334,45.550897806354214,-45.03756447302088
0.0,44.99022081585326,-44.99022081585326
0.0,44.97229141901033,-44.97229141901033
1.7466666666666666,46.66677664447707,-44.9201099778104
2.3800000000000003,47.360529133723674,-44.98052913372367
2.442857142857143,47.43522025483736,-44.99236311198022
1.2466666666666668,46.10544427978772,-44.85877761312105
1.586666666666667,46.74207696978914,-45.15541030312247
2.7533333333333334,47.98757498344105,-45.23424165010772
0.0,44.89047427332122,-44.89047427332122
2.846666666666668,47.88428508032587,-45.037618413659196
3.057142857142857,48.11533742718905,-45.05819457004619
2.5933333333333333,47.63014182806222,-45.03680849472889
0.4933333333333334,45.52959140903363,-45.036258075700296
1.0666666666666669,45.91504057585615,-44.84837390918948
1.0666666666666669,45.93741396708168,-44.87074730041501
0.0,44.9504449725564,-44.9504449725564
1.6399999999999997,46.5472988341906,-44.9072988341906
0.0,44.96215547411157,-44.96215547411157
1.086666666666667,45.94528344720601,-44.85861678053934
0.52,45.3011523254757,-44.781152325475695
1.606666666666667,46.52028681541964,-44.91362014875297
0.0,44.98749903194505,-44.98749903194505
0.0,44.98792625958674,-44.98792625958674
0.0,44.96999686274381,-44.96999686274381
0.5,45.293683175532976,-44.793683175532976
1.5599999999999998,46.44910369236533,-44.889103692365325
2.2,47.17520332712746,-44.97520332712746
0.0,44.732350810843684,-44.732350810843684
0.4666666666666667,45.4968300315611,-45.030163364894435
1.0866666666666664,46.138518168009284,-45.05185150134262
0.0,44.8881797170547,-44.8881797170547
1.06,45.90032422354949,-44.84032422354949
1.6733333333333331,46.58086923325334,-44.907535899920006
0.4666666666666667,45.276891623628444,-44.810224956961775
0.0,45.040581926791106,-45.040581926791106
0.0,44.79390102507318,-44.79390102507318
0.0,44.81627441629871,-44.81627441629871
0.0,45.008334538376914,-45.008334538376914
0.0,44.786926629827406,-44.786926629827406
0.0,45.020045039932086,-45.020045039932086
0.0,44.80282920677888,-44.80282920677888
0.0,44.79083508811385,-44.79083508811385
0.0,44.79542753625532,-44.79542753625532
0.0,45.045388597765566,-45.045388597765566
0.0,45.04581582540726,-45.04581582540726
0.0,45.02788642856433,-45.02788642856433
0.0,44.79757110825062,-44.79757110825062
0.0,44.788167678559034,-44.788167678559034
0.0,44.79690622430337,-44.79690622430337
0.0,44.7902403766642,-44.7902403766642
0.0,45.04333347451745,-45.04333347451745
0.0,44.99605699305738,-44.99605699305738
0.0,44.946069282875214,-44.946069282875214
0.0,44.79338290832129,-44.79338290832129
0.0,44.79208668873105,-44.79208668873105
0.0,44.823395066584794,-44.823395066584794
0.0,45.12535294838625,-45.12535294838625
0.0,44.87867204666833,-44.87867204666833
0.0,44.90104543789391,-44.90104543789391
0.0,45.093105559972116,-45.093105559972116
0.0,44.87169765142255,-44.87169765142255
0.0,45.10481606152723,-45.10481606152723
0.0,44.88760022837408,-44.88760022837408
0.0,44.875606109709054,-44.875606109709054
0.0,44.88019855785052,-44.88019855785052
0.0,45.13015961936077,-45.13015961936077
0.0,45.13058684700246,-45.13058684700246
0.0,45.11265745015953,-45.11265745015953
0.0,44.88234212984577,-44.88234212984577
0.0,44.872938700154236,-44.872938700154236
0.0,44.881677245898516,-44.881677245898516
0.0,44.8750113982594,-44.8750113982594
0.0,45.128104496112655,-45.128104496112655
0.0,45.08082801465258,-45.08082801465258
0.0,45.030840304470416,-45.030840304470416
0.0,44.87815392991644,-44.87815392991644
0.0,44.87685771032625,-44.87685771032625
0.0,44.908166088179996,-44.908166088179996
0.0,44.90610571143981,-44.90610571143981
0.0,44.659424809721884,-44.659424809721884
0.0,44.68179820094747,-44.68179820094747
0.0,44.87385832302567,-44.87385832302567
0.0,44.65245041447611,-44.65245041447611
0.0,44.88556882458079,-44.88556882458079
0.0,44.66835299142764,-44.66835299142764
0.0,44.65635887276261,-44.65635887276261
0.0,44.660951320904076,-44.660951320904076
0.0,44.910912382414324,-44.910912382414324
0.0,44.91133961005602,-44.91133961005602
0.0,44.89341021321309,-44.89341021321309
0.0,44.66309489289932,-44.66309489289932
0.0,44.653691463207736,-44.653691463207736
0.0,44.66243000895207,-44.66243000895207
0.0,44.6557641613129,-44.6557641613129
0.0,44.91550044893489,-44.91550044893489
0.0,44.86158077770614,-44.86158077770614
0.0,44.811593067523916,-44.811593067523916
0.0,44.65890669296999,-44.65890669296999
0.0,44.657610473379805,-44.657610473379805
0.0,44.688918851233495,-44.688918851233495
0.0,44.92729629350504,-44.92729629350504
0.0,44.680615391787114,-44.680615391787114
0.0,44.70298878301264,-44.70298878301264
0.0,44.895048905090846,-44.895048905090846
0.0,44.67364099654134,-44.67364099654134
0.0,44.90675940664602,-44.90675940664602
0.0,44.68954357349287,-44.68954357349287
0.0,44.67754945482784,-44.67754945482784
0.0,44.68214190296925,-44.68214190296925
0.0,44.932102964479554,-44.932102964479554
0.0,44.93253019212125,-44.93253019212125
0.0,44.91460079527826,-44.91460079527826
0.0,44.684285474964554,-44.684285474964554
0.0,44.674882045272966,-44.674882045272966
0.0,44.6836205910173,-44.6836205910173
0.0,44.67695474337813,-44.67695474337813
0.0,44.93004784123144,-44.93004784123144
0.0,44.88277135977131,-44.88277135977131
0.0,44.832783649589146,-44.832783649589146
0.0,44.68009727503522,-44.68009727503522
0.0,44.678801055445035,-44.678801055445035
0.0,44.710109433298726,-44.710109433298726
0.0,44.96169276460165,-44.96169276460165
0.0,44.71501186288373,-44.71501186288373
0.0,44.73738525410931,-44.73738525410931
0.0,44.929445376187516,-44.929445376187516
0.0,44.70803746763795,-44.70803746763795
0.0,44.94115587774269,-44.94115587774269
0.0,44.72394004458948,-44.72394004458948
0.0,44.711945925924454,-44.711945925924454
0.0,44.71653837406592,-44.71653837406592
0.0,44.96649943557617,-44.96649943557617
0.0,44.96692666321786,-44.96692666321786
0.0,44.94899726637493,-44.94899726637493
0.0,44.71868194606117,-44.71868194606117
0.0,44.709278516369636,-44.709278516369636
0.0,44.718017062113915,-44.718017062113915
0.0,44.7113512144748,-44.7113512144748
0.0,44.964444312328055,-44.964444312328055
0.0,44.91716783086798,-44.91716783086798
0.0,44.867180120685816,-44.867180120685816
0.0,44.714493746131836,-44.714493746131836
0.0,44.71319752654165,-44.71319752654165
0.0,44.744505904395396,-44.744505904395396
0.0,44.982935710370555,-44.982935710370555
0.0,44.73625480865263,-44.73625480865263
0.0,44.75862819987816,-44.75862819987816
0.0,44.95068832195636,-44.95068832195636
0.0,44.729280413406855,-44.729280413406855
0.0,44.962398823511535,-44.962398823511535
0.0,44.74518299035833,-44.74518299035833
0.0,44.7331888716933,-44.7331888716933
0.0,44.73778131983477,-44.73778131983477
0.0,44.987742381345015,-44.987742381345015
0.0,44.98816960898671,-44.98816960898671
0.0,44.97024021214378,-44.97024021214378
0.0,44.73992489183007,-44.73992489183007
0.0,44.73052146213848,-44.73052146213848
0.0,44.73926000788282,-44.73926000788282
0.0,44.73259416024365,-44.73259416024365
0.0,44.98568725809696,-44.98568725809696
0.0,44.93841077663683,-44.93841077663683
0.0,44.88842306645466,-44.88842306645466
0.0,44.73573669190074,-44.73573669190074
0.0,44.73444047231055,-44.73444047231055
0.0,44.76574885016424,-44.76574885016424
0.0,45.12600570481578,-45.12600570481578
0.0,44.879324803097916,-44.879324803097916
0.0,44.901698194323444,-44.901698194323444
0.0,45.09375831640165,-45.09375831640165
0.0,44.87235040785208,-44.87235040785208
0.0,45.10546881795682,-45.10546881795682
0.0,44.888252984803614,-44.888252984803614
0.0,44.876258866138585,-44.876258866138585
0.0,44.88085131428005,-44.88085131428005
0.0,45.1308123757903,-45.1308123757903
0.0,45.13123960343199,-45.13123960343199
0.0,45.11331020658906,-45.11331020658906
0.0,44.882994886275355,-44.882994886275355
0.0,44.87359145658377,-44.87359145658377
0.0,44.8823300023281,-44.8823300023281
0.0,44.875664154688934,-44.875664154688934
0.0,45.12875725254219,-45.12875725254219
0.0,45.08148077108211,-45.08148077108211
0.0,45.03149306089995,-45.03149306089995
0.0,44.87880668634597,-44.87880668634597
0.0,44.87751046675578,-44.87751046675578
0.0,44.90881884460953,-44.90881884460953
0.0,45.161426216950304,-45.161426216950304
0.0,44.91474531523238,-44.91474531523238
0.0,44.93711870645791,-44.93711870645791
0.0,45.12917882853611,-45.12917882853611
0.0,44.9077709199866,-44.9077709199866
0.0,45.140889330091284,-45.140889330091284
0.0,44.923673496938136,-44.923673496938136
0.0,44.91167937827311,-44.91167937827311
0.0,44.91627182641457,-44.91627182641457
0.0,45.16623288792482,-45.16623288792482
0.0,45.166660115566515,-45.166660115566515
0.0,45.14873071872353,-45.14873071872353
0.0,44.91841539840982,-44.91841539840982
0.0,44.90901196871823,-44.90901196871823
0.0,44.91775051446257,-44.91775051446257
0.0,44.9110846668234,-44.9110846668234
0.0,45.16417776467671,-45.16417776467671
0.0,45.116901283216635,-45.116901283216635
0.0,45.06691357303441,-45.06691357303441
0.0,44.91422719848049,-44.91422719848049
0.0,44.9129309788903,-44.9129309788903
0.0,44.94423935674399,-44.94423935674399
0.0,45.15674439005289,-45.15674439005289
0.0,44.91006348833497,-44.91006348833497
0.0,44.9324368795605,-44.9324368795605
0.0,45.1244970016387,-45.1244970016387
0.0,44.90308909308919,-44.90308909308919
0.0,45.13620750319387,-45.13620750319387
0.0,44.918991670040725,-44.918991670040725
0.0,44.906997551375696,-44.906997551375696
0.0,44.911589999517105,-44.911589999517105
0.0,45.16155106102735,-45.16155106102735
0.0,45.161978288669104,-45.161978288669104
0.0,45.14404889182612,-45.14404889182612
0.0,44.91373357151241,-44.91373357151241
0.0,44.90433014182082,-44.90433014182082
0.0,44.91306868756516,-44.91306868756516
0.0,44.90640283992599,-44.90640283992599
0.0,45.1594959377793,-45.1594959377793
0.0,45.11221945631917,-45.11221945631917
0.0,45.062231746137,-45.062231746137
0.0,44.90954537158308,-44.90954537158308
0.0,44.90824915199289,-44.90824915199289
0.0,44.93955752984658,-44.93955752984658
0.0,45.17097210322248,-45.17097210322248
0.0,44.92429120150456,-44.92429120150456
0.0,44.946664592730144,-44.946664592730144
0.0,45.13872471480835,-45.13872471480835
0.0,44.91731680625878,-44.91731680625878
0.0,45.15043521636352,-45.15043521636352
0.0,44.933219383210314,-44.933219383210314
0.0,44.921225264545285,-44.921225264545285
0.0,44.92581771268675,-44.92581771268675
0.0,45.175778774197,-45.175778774197
0.0,45.17620600183869,-45.17620600183869
0.0,45.15827660499576,-45.15827660499576
0.0,44.927961284682,-44.927961284682
0.0,44.91855785499047,-44.91855785499047
0.0,44.92729640073475,-44.92729640073475
0.0,44.920630553095634,-44.920630553095634
0.0,45.17372365094889,-45.17372365094889
0.0,45.12644716948881,-45.12644716948881
0.0,45.07645945930665,-45.07645945930665
0.0,44.92377308475267,-44.92377308475267
0.0,44.92247686516248,-44.92247686516248
0.0,44.95378524301623,-44.95378524301623
0.0,45.17160233066511,-45.17160233066511
0.0,44.92492142894719,-44.92492142894719
0.0,44.947294820172715,-44.947294820172715
0.0,45.13935494225092,-45.13935494225092
0.0,44.91794703370141,-44.91794703370141
0.0,45.15106544380609,-45.15106544380609
0.0,44.93384961065294,-44.93384961065294
0.0,44.92185549198791,-44.92185549198791
0.0,44.92644794012932,-44.92644794012932
0.0,45.17640900163963,-45.17640900163963
0.0,45.17683622928132,-45.17683622928132
0.0,45.15890683243833,-45.15890683243833
0.0,44.928591512124626,-44.928591512124626
0.0,44.91918808243304,-44.91918808243304
0.0,44.927926628177374,-44.927926628177374
0.0,44.921260780538205,-44.921260780538205
0.0,45.174353878391514,-45.174353878391514
0.0,45.127077396931384,-45.127077396931384
0.0,45.07708968674922,-45.07708968674922
0.0,44.924403312195295,-44.924403312195295
0.0,44.92310709260511,-44.92310709260511
0.0,44.9544154704588,-44.9544154704588
0.0,45.18679215468234,-45.18679215468234
0.0,44.940111252964414,-44.940111252964414
0.0,44.96248464418994,-44.96248464418994
0.0,45.154544766268145,-45.154544766268145
0.0,44.93313685771864,-44.93313685771864
0.0,45.16625526782332,-45.16625526782332
0.0,44.94903943467017,-44.94903943467017
0.0,44.93704531600508,-44.93704531600508
0.0,44.94163776414655,-44.94163776414655
0.0,45.1915988256568,-45.1915988256568
0.0,45.19202605329855,-45.19202605329855
0.0,45.17409665645556,-45.17409665645556
0.0,44.94378133614185,-44.94378133614185
0.0,44.934377906450266,-44.934377906450266
0.0,44.9431164521946,-44.9431164521946
0.0,44.93645060455543,-44.93645060455543
0.0,45.18954370240874,-45.18954370240874
0.0,45.14226722094861,-45.14226722094861
0.0,45.092279510766446,-45.092279510766446
0.0,44.93959313621252,-44.93959313621252
0.0,44.938296916622335,-44.938296916622335
0.0,44.969605294476025,-44.969605294476025
0.0,45.192634572526,-45.192634572526
0.0,44.94595367080808,-44.94595367080808
0.0,44.96832706203361,-44.96832706203361
0.0,45.16038718411181,-45.16038718411181
0.0,44.9389792755623,-44.9389792755623
0.0,45.172097685666984,-45.172097685666984
0.0,44.95488185251378,-44.95488185251378
0.0,44.94288773384875,-44.94288773384875
0.0,44.947480181990215,-44.947480181990215
0.0,45.197441243500464,-45.197441243500464
0.0,45.19786847114216,-45.19786847114216
0.0,45.17993907429923,-45.17993907429923
0.0,44.94962375398552,-44.94962375398552
0.0,44.94022032429393,-44.94022032429393
0.0,44.94895887003827,-44.94895887003827
0.0,44.9422930223991,-44.9422930223991
0.0,45.19538612025241,-45.19538612025241
0.0,45.14810963879228,-45.14810963879228
0.0,45.09812192861011,-45.09812192861011
0.0,44.94543555405619,-44.94543555405619
0.0,44.944139334466,-44.944139334466
0.0,44.97544771231969,-44.97544771231969
0.0,45.186237896211026,-45.186237896211026
0.0,44.9395569944931,-44.9395569944931
0.0,44.96193038571869,-44.96193038571869
0.0,45.153990507796834,-45.153990507796834
0.0,44.932582599247326,-44.932582599247326
0.0,45.165701009352006,-45.165701009352006
0.0,44.94848517619886,-44.94848517619886
0.0,44.93649105753383,-44.93649105753383
0.0,44.941083505675294,-44.941083505675294
0.0,45.19104456718554,-45.19104456718554
0.0,45.19147179482724,-45.19147179482724
0.0,45.173542397984306,-45.173542397984306
0.0,44.94322707767054,-44.94322707767054
0.0,44.933823647978954,-44.933823647978954
0.0,44.94256219372329,-44.94256219372329
0.0,44.93589634608412,-44.93589634608412
0.0,45.18898944393743,-45.18898944393743
0.0,45.14171296247736,-45.14171296247736
0.0,45.091725252295134,-45.091725252295134
0.0,44.93903887774121,-44.93903887774121
0.0,44.93774265815102,-44.93774265815102
0.0,44.969051036004714,-44.969051036004714
0.0,44.92907650260719,-44.92907650260719
0.0,44.95144989383272,-44.95144989383272
0.0,45.15522051746609,-45.15522051746609
0.0,44.93800468431294,-44.93800468431294
0.0,45.18056407529957,-45.18056407529957
0.0,44.93274658578463,-44.93274658578463
0.0,44.92334315609304,-44.92334315609304
0.0,45.178508952051516,-45.178508952051516
0.0,45.131232470591385,-45.131232470591385
0.0,45.08124476040922,-45.08124476040922
0.0,44.9285583858553,-44.9285583858553
0.0,44.9585705441188,-44.9585705441188
0.0,44.917024151481485,-44.917024151481485
